election_cycle,race_type,name_incumbent,name_challenger,name_third,scenario_id,scenario_probability,scenario_description,model,date_modeled,simulation_timestamp,simulation_count
2020,President,Trump,Biden,,6,0.0775875,Biden wins popular vote but loses Electoral College,1,2020-06-30,11:08:25 10 Aug 2020,40000
2020,President,Trump,Biden,,8,0.124125,Trump majority (at least 50 percent of the vote),1,2020-06-30,11:08:25 10 Aug 2020,40000
2020,President,Trump,Biden,,9,0.793625,Biden majority (at least 50 percent of the vote),1,2020-06-30,11:08:25 10 Aug 2020,40000
2020,President,Trump,Biden,,10,0.0133,Trump landslide (double-digit popular vote margin),1,2020-06-30,11:08:25 10 Aug 2020,40000
2020,President,Trump,Biden,,11,0.368675,Biden landslide (double-digit popular vote margin),1,2020-06-30,11:08:25 10 Aug 2020,40000
2020,President,Trump,Biden,,12,0.00025,Map exactly the same as in 2016,1,2020-06-30,11:08:25 10 Aug 2020,40000
2020,President,Trump,Biden,,13,0.401275,Trump wins at least one state Clinton won in 2016,1,2020-06-30,11:08:25 10 Aug 2020,40000
2020,President,Trump,Biden,,14,0.8998,Biden wins at least one state Trump won in 2016,1,2020-06-30,11:08:25 10 Aug 2020,40000
2020,President,Trump,Biden,,1,0.002625,Electoral College deadlock (No candidate gets 270 electoral votes),1,2020-06-29,11:09:55 10 Aug 2020,40000
2020,President,Trump,Biden,,2,0.03805,Recount (1+ decisive states within 0.5 ppt),1,2020-06-29,11:09:55 10 Aug 2020,40000
2020,President,Trump,Biden,,3,0.136775,Trump wins popular vote,1,2020-06-29,11:09:55 10 Aug 2020,40000
2020,President,Trump,Biden,,4,0.863225,Biden wins popular vote,1,2020-06-29,11:09:55 10 Aug 2020,40000
2020,President,Trump,Biden,,5,0.0015,Trump wins popular vote but loses Electoral College,1,2020-06-29,11:09:55 10 Aug 2020,40000
2020,President,Trump,Biden,,6,0.0755625,Biden wins popular vote but loses Electoral College,1,2020-06-29,11:09:55 10 Aug 2020,40000
2020,President,Trump,Biden,,8,0.1033,Trump majority (at least 50 percent of the vote),1,2020-06-29,11:09:55 10 Aug 2020,40000
2020,President,Trump,Biden,,9,0.81935,Biden majority (at least 50 percent of the vote),1,2020-06-29,11:09:55 10 Aug 2020,40000
2020,President,Trump,Biden,,10,0.010525,Trump landslide (double-digit popular vote margin),1,2020-06-29,11:09:55 10 Aug 2020,40000
2020,President,Trump,Biden,,11,0.383475,Biden landslide (double-digit popular vote margin),1,2020-06-29,11:09:55 10 Aug 2020,40000
2020,President,Trump,Biden,,12,0.000125,Map exactly the same as in 2016,1,2020-06-29,11:09:55 10 Aug 2020,40000
2020,President,Trump,Biden,,13,0.370075,Trump wins at least one state Clinton won in 2016,1,2020-06-29,11:09:55 10 Aug 2020,40000
2020,President,Trump,Biden,,14,0.916225,Biden wins at least one state Trump won in 2016,1,2020-06-29,11:09:55 10 Aug 2020,40000
2020,President,Trump,Biden,,1,0.00305,Electoral College deadlock (No candidate gets 270 electoral votes),1,2020-06-28,11:10:24 10 Aug 2020,40000
2020,President,Trump,Biden,,2,0.039575,Recount (1+ decisive states within 0.5 ppt),1,2020-06-28,11:10:24 10 Aug 2020,40000
2020,President,Trump,Biden,,3,0.1372,Trump wins popular vote,1,2020-06-28,11:10:24 10 Aug 2020,40000
2020,President,Trump,Biden,,4,0.8628,Biden wins popular vote,1,2020-06-28,11:10:24 10 Aug 2020,40000
2020,President,Trump,Biden,,5,0.002075,Trump wins popular vote but loses Electoral College,1,2020-06-28,11:10:24 10 Aug 2020,40000
2020,President,Trump,Biden,,6,0.077725,Biden wins popular vote but loses Electoral College,1,2020-06-28,11:10:24 10 Aug 2020,40000
2020,President,Trump,Biden,,8,0.1031,Trump majority (at least 50 percent of the vote),1,2020-06-28,11:10:24 10 Aug 2020,40000
2020,President,Trump,Biden,,9,0.819275,Biden majority (at least 50 percent of the vote),1,2020-06-28,11:10:24 10 Aug 2020,40000
2020,President,Trump,Biden,,10,0.009625,Trump landslide (double-digit popular vote margin),1,2020-06-28,11:10:24 10 Aug 2020,40000
2020,President,Trump,Biden,,11,0.3865,Biden landslide (double-digit popular vote margin),1,2020-06-28,11:10:24 10 Aug 2020,40000
2020,President,Trump,Biden,,12,0.000275,Map exactly the same as in 2016,1,2020-06-28,11:10:24 10 Aug 2020,40000
2020,President,Trump,Biden,,13,0.370825,Trump wins at least one state Clinton won in 2016,1,2020-06-28,11:10:24 10 Aug 2020,40000
2020,President,Trump,Biden,,14,0.916175,Biden wins at least one state Trump won in 2016,1,2020-06-28,11:10:24 10 Aug 2020,40000
2020,President,Trump,Biden,,1,0.003475,Electoral College deadlock (No candidate gets 270 electoral votes),1,2020-06-27,11:09:37 10 Aug 2020,40000
2020,President,Trump,Biden,,2,0.038725,Recount (1+ decisive states within 0.5 ppt),1,2020-06-27,11:09:37 10 Aug 2020,40000
2020,President,Trump,Biden,,3,0.1349,Trump wins popular vote,1,2020-06-27,11:09:37 10 Aug 2020,40000
2020,President,Trump,Biden,,4,0.8651,Biden wins popular vote,1,2020-06-27,11:09:37 10 Aug 2020,40000
2020,President,Trump,Biden,,5,0.0018375,Trump wins popular vote but loses Electoral College,1,2020-06-27,11:09:37 10 Aug 2020,40000
2020,President,Trump,Biden,,6,0.076775,Biden wins popular vote but loses Electoral College,1,2020-06-27,11:09:37 10 Aug 2020,40000
2020,President,Trump,Biden,,8,0.102475,Trump majority (at least 50 percent of the vote),1,2020-06-27,11:09:37 10 Aug 2020,40000
2020,President,Trump,Biden,,9,0.821225,Biden majority (at least 50 percent of the vote),1,2020-06-27,11:09:37 10 Aug 2020,40000
2020,President,Trump,Biden,,10,0.00995,Trump landslide (double-digit popular vote margin),1,2020-06-27,11:09:37 10 Aug 2020,40000
2020,President,Trump,Biden,,11,0.38315,Biden landslide (double-digit popular vote margin),1,2020-06-27,11:09:37 10 Aug 2020,40000
2020,President,Trump,Biden,,12,0.00025,Map exactly the same as in 2016,1,2020-06-27,11:09:37 10 Aug 2020,40000
2020,President,Trump,Biden,,13,0.362825,Trump wins at least one state Clinton won in 2016,1,2020-06-27,11:09:37 10 Aug 2020,40000
2020,President,Trump,Biden,,14,0.91965,Biden wins at least one state Trump won in 2016,1,2020-06-27,11:09:37 10 Aug 2020,40000
2020,President,Trump,Biden,,1,0.003075,Electoral College deadlock (No candidate gets 270 electoral votes),1,2020-06-26,11:12:25 10 Aug 2020,40000
2020,President,Trump,Biden,,2,0.03835,Recount (1+ decisive states within 0.5 ppt),1,2020-06-26,11:12:25 10 Aug 2020,40000
2020,President,Trump,Biden,,3,0.1373,Trump wins popular vote,1,2020-06-26,11:12:25 10 Aug 2020,40000
2020,President,Trump,Biden,,4,0.8627,Biden wins popular vote,1,2020-06-26,11:12:25 10 Aug 2020,40000
2020,President,Trump,Biden,,5,0.0018875,Trump wins popular vote but loses Electoral College,1,2020-06-26,11:12:25 10 Aug 2020,40000
2020,President,Trump,Biden,,6,0.0725,Biden wins popular vote but loses Electoral College,1,2020-06-26,11:12:25 10 Aug 2020,40000
2020,President,Trump,Biden,,8,0.103575,Trump majority (at least 50 percent of the vote),1,2020-06-26,11:12:25 10 Aug 2020,40000
2020,President,Trump,Biden,,9,0.820875,Biden majority (at least 50 percent of the vote),1,2020-06-26,11:12:25 10 Aug 2020,40000
2020,President,Trump,Biden,,10,0.010675,Trump landslide (double-digit popular vote margin),1,2020-06-26,11:12:25 10 Aug 2020,40000
2020,President,Trump,Biden,,11,0.390875,Biden landslide (double-digit popular vote margin),1,2020-06-26,11:12:25 10 Aug 2020,40000
2020,President,Trump,Biden,,12,0.000175,Map exactly the same as in 2016,1,2020-06-26,11:12:25 10 Aug 2020,40000
2020,President,Trump,Biden,,13,0.364775,Trump wins at least one state Clinton won in 2016,1,2020-06-26,11:12:25 10 Aug 2020,40000
2020,President,Trump,Biden,,14,0.920175,Biden wins at least one state Trump won in 2016,1,2020-06-26,11:12:25 10 Aug 2020,40000
2020,President,Trump,Biden,,1,0.00355,Electoral College deadlock (No candidate gets 270 electoral votes),1,2020-06-25,11:14:55 10 Aug 2020,40000
2020,President,Trump,Biden,,2,0.0398,Recount (1+ decisive states within 0.5 ppt),1,2020-06-25,11:14:55 10 Aug 2020,40000
2020,President,Trump,Biden,,3,0.14275,Trump wins popular vote,1,2020-06-25,11:14:55 10 Aug 2020,40000
2020,President,Trump,Biden,,4,0.85725,Biden wins popular vote,1,2020-06-25,11:14:55 10 Aug 2020,40000
2020,President,Trump,Biden,,5,0.0018,Trump wins popular vote but loses Electoral College,1,2020-06-25,11:14:55 10 Aug 2020,40000
2020,President,Trump,Biden,,6,0.077775,Biden wins popular vote but loses Electoral College,1,2020-06-25,11:14:55 10 Aug 2020,40000
2020,President,Trump,Biden,,8,0.108,Trump majority (at least 50 percent of the vote),1,2020-06-25,11:14:55 10 Aug 2020,40000
2020,President,Trump,Biden,,9,0.8143,Biden majority (at least 50 percent of the vote),1,2020-06-25,11:14:55 10 Aug 2020,40000
2020,President,Trump,Biden,,10,0.0112,Trump landslide (double-digit popular vote margin),1,2020-06-25,11:14:55 10 Aug 2020,40000
2020,President,Trump,Biden,,11,0.377475,Biden landslide (double-digit popular vote margin),1,2020-06-25,11:14:55 10 Aug 2020,40000
2020,President,Trump,Biden,,12,0.000225,Map exactly the same as in 2016,1,2020-06-25,11:14:55 10 Aug 2020,40000
2020,President,Trump,Biden,,13,0.376225,Trump wins at least one state Clinton won in 2016,1,2020-06-25,11:14:55 10 Aug 2020,40000
2020,President,Trump,Biden,,14,0.916725,Biden wins at least one state Trump won in 2016,1,2020-06-25,11:14:55 10 Aug 2020,40000
2020,President,Trump,Biden,,1,0.00295,Electoral College deadlock (No candidate gets 270 electoral votes),1,2020-06-24,11:16:09 10 Aug 2020,40000
2020,President,Trump,Biden,,2,0.03665,Recount (1+ decisive states within 0.5 ppt),1,2020-06-24,11:16:09 10 Aug 2020,40000
2020,President,Trump,Biden,,3,0.139475,Trump wins popular vote,1,2020-06-24,11:16:09 10 Aug 2020,40000
2020,President,Trump,Biden,,4,0.860525,Biden wins popular vote,1,2020-06-24,11:16:09 10 Aug 2020,40000
2020,President,Trump,Biden,,5,0.0019875,Trump wins popular vote but loses Electoral College,1,2020-06-24,11:16:09 10 Aug 2020,40000
2020,President,Trump,Biden,,6,0.0743125,Biden wins popular vote but loses Electoral College,1,2020-06-24,11:16:09 10 Aug 2020,40000
2020,President,Trump,Biden,,8,0.10525,Trump majority (at least 50 percent of the vote),1,2020-06-24,11:16:09 10 Aug 2020,40000
2020,President,Trump,Biden,,9,0.8185,Biden majority (at least 50 percent of the vote),1,2020-06-24,11:16:09 10 Aug 2020,40000
2020,President,Trump,Biden,,10,0.010775,Trump landslide (double-digit popular vote margin),1,2020-06-24,11:16:09 10 Aug 2020,40000
2020,President,Trump,Biden,,11,0.387175,Biden landslide (double-digit popular vote margin),1,2020-06-24,11:16:09 10 Aug 2020,40000
2020,President,Trump,Biden,,12,0.000175,Map exactly the same as in 2016,1,2020-06-24,11:16:09 10 Aug 2020,40000
2020,President,Trump,Biden,,13,0.369375,Trump wins at least one state Clinton won in 2016,1,2020-06-24,11:16:09 10 Aug 2020,40000
2020,President,Trump,Biden,,14,0.92,Biden wins at least one state Trump won in 2016,1,2020-06-24,11:16:09 10 Aug 2020,40000
2020,President,Trump,Biden,,1,0.002825,Electoral College deadlock (No candidate gets 270 electoral votes),1,2020-06-23,11:16:41 10 Aug 2020,40000
2020,President,Trump,Biden,,2,0.0386,Recount (1+ decisive states within 0.5 ppt),1,2020-06-23,11:16:41 10 Aug 2020,40000
2020,President,Trump,Biden,,3,0.1458,Trump wins popular vote,1,2020-06-23,11:16:41 10 Aug 2020,40000
2020,President,Trump,Biden,,4,0.8542,Biden wins popular vote,1,2020-06-23,11:16:41 10 Aug 2020,40000
2020,President,Trump,Biden,,5,0.0015,Trump wins popular vote but loses Electoral College,1,2020-06-23,11:16:41 10 Aug 2020,40000
2020,President,Trump,Biden,,6,0.0742125,Biden wins popular vote but loses Electoral College,1,2020-06-23,11:16:41 10 Aug 2020,40000
2020,President,Trump,Biden,,8,0.11175,Trump majority (at least 50 percent of the vote),1,2020-06-23,11:16:41 10 Aug 2020,40000
2020,President,Trump,Biden,,9,0.81095,Biden majority (at least 50 percent of the vote),1,2020-06-23,11:16:41 10 Aug 2020,40000
2020,President,Trump,Biden,,10,0.012025,Trump landslide (double-digit popular vote margin),1,2020-06-23,11:16:41 10 Aug 2020,40000
2020,President,Trump,Biden,,11,0.38235,Biden landslide (double-digit popular vote margin),1,2020-06-23,11:16:41 10 Aug 2020,40000
2020,President,Trump,Biden,,12,0.0002,Map exactly the same as in 2016,1,2020-06-23,11:16:41 10 Aug 2020,40000
2020,President,Trump,Biden,,13,0.37635,Trump wins at least one state Clinton won in 2016,1,2020-06-23,11:16:41 10 Aug 2020,40000
2020,President,Trump,Biden,,14,0.914225,Biden wins at least one state Trump won in 2016,1,2020-06-23,11:16:41 10 Aug 2020,40000
2020,President,Trump,Biden,,1,0.003,Electoral College deadlock (No candidate gets 270 electoral votes),1,2020-06-22,11:15:47 10 Aug 2020,40000
2020,President,Trump,Biden,,2,0.037925,Recount (1+ decisive states within 0.5 ppt),1,2020-06-22,11:15:47 10 Aug 2020,40000
2020,President,Trump,Biden,,3,0.1423,Trump wins popular vote,1,2020-06-22,11:15:47 10 Aug 2020,40000
2020,President,Trump,Biden,,4,0.8577,Biden wins popular vote,1,2020-06-22,11:15:47 10 Aug 2020,40000
2020,President,Trump,Biden,,5,0.0014875,Trump wins popular vote but loses Electoral College,1,2020-06-22,11:15:47 10 Aug 2020,40000
2020,President,Trump,Biden,,6,0.0760875,Biden wins popular vote but loses Electoral College,1,2020-06-22,11:15:47 10 Aug 2020,40000
2020,President,Trump,Biden,,8,0.1089,Trump majority (at least 50 percent of the vote),1,2020-06-22,11:15:47 10 Aug 2020,40000
2020,President,Trump,Biden,,9,0.8146,Biden majority (at least 50 percent of the vote),1,2020-06-22,11:15:47 10 Aug 2020,40000
2020,President,Trump,Biden,,10,0.011775,Trump landslide (double-digit popular vote margin),1,2020-06-22,11:15:47 10 Aug 2020,40000
2020,President,Trump,Biden,,11,0.3852,Biden landslide (double-digit popular vote margin),1,2020-06-22,11:15:47 10 Aug 2020,40000
2020,President,Trump,Biden,,12,0.0001,Map exactly the same as in 2016,1,2020-06-22,11:15:47 10 Aug 2020,40000
2020,President,Trump,Biden,,13,0.375125,Trump wins at least one state Clinton won in 2016,1,2020-06-22,11:15:47 10 Aug 2020,40000
2020,President,Trump,Biden,,14,0.91855,Biden wins at least one state Trump won in 2016,1,2020-06-22,11:15:47 10 Aug 2020,40000
2020,President,Trump,Biden,,1,0.003025,Electoral College deadlock (No candidate gets 270 electoral votes),1,2020-06-21,11:18:56 10 Aug 2020,40000
2020,President,Trump,Biden,,2,0.0394,Recount (1+ decisive states within 0.5 ppt),1,2020-06-21,11:18:56 10 Aug 2020,40000
2020,President,Trump,Biden,,3,0.147625,Trump wins popular vote,1,2020-06-21,11:18:56 10 Aug 2020,40000
2020,President,Trump,Biden,,4,0.852375,Biden wins popular vote,1,2020-06-21,11:18:56 10 Aug 2020,40000
2020,President,Trump,Biden,,5,0.001725,Trump wins popular vote but loses Electoral College,1,2020-06-21,11:18:56 10 Aug 2020,40000
2020,President,Trump,Biden,,6,0.0751125,Biden wins popular vote but loses Electoral College,1,2020-06-21,11:18:56 10 Aug 2020,40000
2020,President,Trump,Biden,,8,0.113,Trump majority (at least 50 percent of the vote),1,2020-06-21,11:18:56 10 Aug 2020,40000
2020,President,Trump,Biden,,9,0.8083,Biden majority (at least 50 percent of the vote),1,2020-06-21,11:18:56 10 Aug 2020,40000
2020,President,Trump,Biden,,10,0.01295,Trump landslide (double-digit popular vote margin),1,2020-06-21,11:18:56 10 Aug 2020,40000
2020,President,Trump,Biden,,11,0.37935,Biden landslide (double-digit popular vote margin),1,2020-06-21,11:18:56 10 Aug 2020,40000
2020,President,Trump,Biden,,12,0.0001,Map exactly the same as in 2016,1,2020-06-21,11:18:56 10 Aug 2020,40000
2020,President,Trump,Biden,,13,0.392375,Trump wins at least one state Clinton won in 2016,1,2020-06-21,11:18:56 10 Aug 2020,40000
2020,President,Trump,Biden,,14,0.91415,Biden wins at least one state Trump won in 2016,1,2020-06-21,11:18:56 10 Aug 2020,40000
2020,President,Trump,Biden,,1,0.00285,Electoral College deadlock (No candidate gets 270 electoral votes),1,2020-06-20,11:21:24 10 Aug 2020,40000
2020,President,Trump,Biden,,2,0.0392,Recount (1+ decisive states within 0.5 ppt),1,2020-06-20,11:21:24 10 Aug 2020,40000
2020,President,Trump,Biden,,3,0.1485,Trump wins popular vote,1,2020-06-20,11:21:24 10 Aug 2020,40000
2020,President,Trump,Biden,,4,0.8515,Biden wins popular vote,1,2020-06-20,11:21:24 10 Aug 2020,40000
2020,President,Trump,Biden,,5,0.001575,Trump wins popular vote but loses Electoral College,1,2020-06-20,11:21:24 10 Aug 2020,40000
2020,President,Trump,Biden,,6,0.0765,Biden wins popular vote but loses Electoral College,1,2020-06-20,11:21:24 10 Aug 2020,40000
2020,President,Trump,Biden,,8,0.114025,Trump majority (at least 50 percent of the vote),1,2020-06-20,11:21:24 10 Aug 2020,40000
2020,President,Trump,Biden,,9,0.808075,Biden majority (at least 50 percent of the vote),1,2020-06-20,11:21:24 10 Aug 2020,40000
2020,President,Trump,Biden,,10,0.01235,Trump landslide (double-digit popular vote margin),1,2020-06-20,11:21:24 10 Aug 2020,40000
2020,President,Trump,Biden,,11,0.37745,Biden landslide (double-digit popular vote margin),1,2020-06-20,11:21:24 10 Aug 2020,40000
2020,President,Trump,Biden,,12,0.0001,Map exactly the same as in 2016,1,2020-06-20,11:21:24 10 Aug 2020,40000
2020,President,Trump,Biden,,13,0.38805,Trump wins at least one state Clinton won in 2016,1,2020-06-20,11:21:24 10 Aug 2020,40000
2020,President,Trump,Biden,,14,0.91425,Biden wins at least one state Trump won in 2016,1,2020-06-20,11:21:24 10 Aug 2020,40000
2020,President,Trump,Biden,,1,0.0029,Electoral College deadlock (No candidate gets 270 electoral votes),1,2020-06-19,11:45:11 10 Aug 2020,40000
2020,President,Trump,Biden,,2,0.038775,Recount (1+ decisive states within 0.5 ppt),1,2020-06-19,11:45:11 10 Aug 2020,40000
2020,President,Trump,Biden,,3,0.1517,Trump wins popular vote,1,2020-06-19,11:45:11 10 Aug 2020,40000
2020,President,Trump,Biden,,4,0.8483,Biden wins popular vote,1,2020-06-19,11:45:11 10 Aug 2020,40000
2020,President,Trump,Biden,,5,0.001775,Trump wins popular vote but loses Electoral College,1,2020-06-19,11:45:11 10 Aug 2020,40000
2020,President,Trump,Biden,,6,0.0767,Biden wins popular vote but loses Electoral College,1,2020-06-19,11:45:11 10 Aug 2020,40000
2020,President,Trump,Biden,,8,0.117725,Trump majority (at least 50 percent of the vote),1,2020-06-19,11:45:11 10 Aug 2020,40000
2020,President,Trump,Biden,,9,0.80155,Biden majority (at least 50 percent of the vote),1,2020-06-19,11:45:11 10 Aug 2020,40000
2020,President,Trump,Biden,,10,0.01415,Trump landslide (double-digit popular vote margin),1,2020-06-19,11:45:11 10 Aug 2020,40000
2020,President,Trump,Biden,,11,0.3733,Biden landslide (double-digit popular vote margin),1,2020-06-19,11:45:11 10 Aug 2020,40000
2020,President,Trump,Biden,,12,0.0002,Map exactly the same as in 2016,1,2020-06-19,11:45:11 10 Aug 2020,40000
2020,President,Trump,Biden,,13,0.394925,Trump wins at least one state Clinton won in 2016,1,2020-06-19,11:45:11 10 Aug 2020,40000
2020,President,Trump,Biden,,14,0.90625,Biden wins at least one state Trump won in 2016,1,2020-06-19,11:45:11 10 Aug 2020,40000
2020,President,Trump,Biden,,1,0.00305,Electoral College deadlock (No candidate gets 270 electoral votes),1,2020-06-18,11:46:38 10 Aug 2020,40000
2020,President,Trump,Biden,,2,0.040275,Recount (1+ decisive states within 0.5 ppt),1,2020-06-18,11:46:38 10 Aug 2020,40000
2020,President,Trump,Biden,,3,0.1602,Trump wins popular vote,1,2020-06-18,11:46:38 10 Aug 2020,40000
2020,President,Trump,Biden,,4,0.8398,Biden wins popular vote,1,2020-06-18,11:46:38 10 Aug 2020,40000
2020,President,Trump,Biden,,5,0.0016125,Trump wins popular vote but loses Electoral College,1,2020-06-18,11:46:38 10 Aug 2020,40000
2020,President,Trump,Biden,,6,0.0804375,Biden wins popular vote but loses Electoral College,1,2020-06-18,11:46:38 10 Aug 2020,40000
2020,President,Trump,Biden,,8,0.124425,Trump majority (at least 50 percent of the vote),1,2020-06-18,11:46:38 10 Aug 2020,40000
2020,President,Trump,Biden,,9,0.794775,Biden majority (at least 50 percent of the vote),1,2020-06-18,11:46:38 10 Aug 2020,40000
2020,President,Trump,Biden,,10,0.015025,Trump landslide (double-digit popular vote margin),1,2020-06-18,11:46:38 10 Aug 2020,40000
2020,President,Trump,Biden,,11,0.366525,Biden landslide (double-digit popular vote margin),1,2020-06-18,11:46:38 10 Aug 2020,40000
2020,President,Trump,Biden,,12,7.5e-05,Map exactly the same as in 2016,1,2020-06-18,11:46:38 10 Aug 2020,40000
2020,President,Trump,Biden,,13,0.411975,Trump wins at least one state Clinton won in 2016,1,2020-06-18,11:46:38 10 Aug 2020,40000
2020,President,Trump,Biden,,14,0.899725,Biden wins at least one state Trump won in 2016,1,2020-06-18,11:46:38 10 Aug 2020,40000
2020,President,Trump,Biden,,1,0.00325,Electoral College deadlock (No candidate gets 270 electoral votes),1,2020-06-17,11:47:02 10 Aug 2020,40000
2020,President,Trump,Biden,,2,0.03835,Recount (1+ decisive states within 0.5 ppt),1,2020-06-17,11:47:02 10 Aug 2020,40000
2020,President,Trump,Biden,,3,0.160625,Trump wins popular vote,1,2020-06-17,11:47:02 10 Aug 2020,40000
2020,President,Trump,Biden,,4,0.839375,Biden wins popular vote,1,2020-06-17,11:47:02 10 Aug 2020,40000
2020,President,Trump,Biden,,5,0.00205,Trump wins popular vote but loses Electoral College,1,2020-06-17,11:47:02 10 Aug 2020,40000
2020,President,Trump,Biden,,6,0.078225,Biden wins popular vote but loses Electoral College,1,2020-06-17,11:47:02 10 Aug 2020,40000
2020,President,Trump,Biden,,8,0.122475,Trump majority (at least 50 percent of the vote),1,2020-06-17,11:47:02 10 Aug 2020,40000
2020,President,Trump,Biden,,9,0.793925,Biden majority (at least 50 percent of the vote),1,2020-06-17,11:47:02 10 Aug 2020,40000
2020,President,Trump,Biden,,10,0.014325,Trump landslide (double-digit popular vote margin),1,2020-06-17,11:47:02 10 Aug 2020,40000
2020,President,Trump,Biden,,11,0.365075,Biden landslide (double-digit popular vote margin),1,2020-06-17,11:47:02 10 Aug 2020,40000
2020,President,Trump,Biden,,12,7.5e-05,Map exactly the same as in 2016,1,2020-06-17,11:47:02 10 Aug 2020,40000
2020,President,Trump,Biden,,13,0.411125,Trump wins at least one state Clinton won in 2016,1,2020-06-17,11:47:02 10 Aug 2020,40000
2020,President,Trump,Biden,,14,0.910275,Biden wins at least one state Trump won in 2016,1,2020-06-17,11:47:02 10 Aug 2020,40000
2020,President,Trump,Biden,,1,0.00365,Electoral College deadlock (No candidate gets 270 electoral votes),1,2020-06-16,11:25:22 10 Aug 2020,40000
2020,President,Trump,Biden,,2,0.03985,Recount (1+ decisive states within 0.5 ppt),1,2020-06-16,11:25:22 10 Aug 2020,40000
2020,President,Trump,Biden,,3,0.1632,Trump wins popular vote,1,2020-06-16,11:25:22 10 Aug 2020,40000
2020,President,Trump,Biden,,4,0.8368,Biden wins popular vote,1,2020-06-16,11:25:22 10 Aug 2020,40000
2020,President,Trump,Biden,,5,0.0016875,Trump wins popular vote but loses Electoral College,1,2020-06-16,11:25:22 10 Aug 2020,40000
2020,President,Trump,Biden,,6,0.0799125,Biden wins popular vote but loses Electoral College,1,2020-06-16,11:25:22 10 Aug 2020,40000
2020,President,Trump,Biden,,8,0.124875,Trump majority (at least 50 percent of the vote),1,2020-06-16,11:25:22 10 Aug 2020,40000
2020,President,Trump,Biden,,9,0.7887,Biden majority (at least 50 percent of the vote),1,2020-06-16,11:25:22 10 Aug 2020,40000
2020,President,Trump,Biden,,10,0.0141,Trump landslide (double-digit popular vote margin),1,2020-06-16,11:25:22 10 Aug 2020,40000
2020,President,Trump,Biden,,11,0.357625,Biden landslide (double-digit popular vote margin),1,2020-06-16,11:25:22 10 Aug 2020,40000
2020,President,Trump,Biden,,12,5e-05,Map exactly the same as in 2016,1,2020-06-16,11:25:22 10 Aug 2020,40000
2020,President,Trump,Biden,,13,0.415525,Trump wins at least one state Clinton won in 2016,1,2020-06-16,11:25:22 10 Aug 2020,40000
2020,President,Trump,Biden,,14,0.91025,Biden wins at least one state Trump won in 2016,1,2020-06-16,11:25:22 10 Aug 2020,40000
2020,President,Trump,Biden,,1,0.003175,Electoral College deadlock (No candidate gets 270 electoral votes),1,2020-06-15,11:27:55 10 Aug 2020,40000
2020,President,Trump,Biden,,2,0.041675,Recount (1+ decisive states within 0.5 ppt),1,2020-06-15,11:27:55 10 Aug 2020,40000
2020,President,Trump,Biden,,3,0.16485,Trump wins popular vote,1,2020-06-15,11:27:55 10 Aug 2020,40000
2020,President,Trump,Biden,,4,0.83515,Biden wins popular vote,1,2020-06-15,11:27:55 10 Aug 2020,40000
2020,President,Trump,Biden,,5,0.0018875,Trump wins popular vote but loses Electoral College,1,2020-06-15,11:27:55 10 Aug 2020,40000
2020,President,Trump,Biden,,6,0.086425,Biden wins popular vote but loses Electoral College,1,2020-06-15,11:27:55 10 Aug 2020,40000
2020,President,Trump,Biden,,8,0.125875,Trump majority (at least 50 percent of the vote),1,2020-06-15,11:27:55 10 Aug 2020,40000
2020,President,Trump,Biden,,9,0.786125,Biden majority (at least 50 percent of the vote),1,2020-06-15,11:27:55 10 Aug 2020,40000
2020,President,Trump,Biden,,10,0.0149,Trump landslide (double-digit popular vote margin),1,2020-06-15,11:27:55 10 Aug 2020,40000
2020,President,Trump,Biden,,11,0.3525,Biden landslide (double-digit popular vote margin),1,2020-06-15,11:27:55 10 Aug 2020,40000
2020,President,Trump,Biden,,12,0.0001,Map exactly the same as in 2016,1,2020-06-15,11:27:55 10 Aug 2020,40000
2020,President,Trump,Biden,,13,0.423025,Trump wins at least one state Clinton won in 2016,1,2020-06-15,11:27:55 10 Aug 2020,40000
2020,President,Trump,Biden,,14,0.9042,Biden wins at least one state Trump won in 2016,1,2020-06-15,11:27:55 10 Aug 2020,40000
2020,President,Trump,Biden,,1,0.002675,Electoral College deadlock (No candidate gets 270 electoral votes),1,2020-06-14,11:51:25 10 Aug 2020,40000
2020,President,Trump,Biden,,2,0.040675,Recount (1+ decisive states within 0.5 ppt),1,2020-06-14,11:51:25 10 Aug 2020,40000
2020,President,Trump,Biden,,3,0.153375,Trump wins popular vote,1,2020-06-14,11:51:25 10 Aug 2020,40000
2020,President,Trump,Biden,,4,0.846625,Biden wins popular vote,1,2020-06-14,11:51:25 10 Aug 2020,40000
2020,President,Trump,Biden,,5,0.001525,Trump wins popular vote but loses Electoral College,1,2020-06-14,11:51:25 10 Aug 2020,40000
2020,President,Trump,Biden,,6,0.0842625,Biden wins popular vote but loses Electoral College,1,2020-06-14,11:51:25 10 Aug 2020,40000
2020,President,Trump,Biden,,8,0.11715,Trump majority (at least 50 percent of the vote),1,2020-06-14,11:51:25 10 Aug 2020,40000
2020,President,Trump,Biden,,9,0.800125,Biden majority (at least 50 percent of the vote),1,2020-06-14,11:51:25 10 Aug 2020,40000
2020,President,Trump,Biden,,10,0.012225,Trump landslide (double-digit popular vote margin),1,2020-06-14,11:51:25 10 Aug 2020,40000
2020,President,Trump,Biden,,11,0.36355,Biden landslide (double-digit popular vote margin),1,2020-06-14,11:51:25 10 Aug 2020,40000
